,between_days,depYear,c_uniqueUnitID,latitudeDeployed_DecDeg,longitudeDeployed_DecDeg,DataType
22,2015-04-19,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-04-20,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-04-21,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-04-22,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-04-23,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-04-24,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-04-25,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-04-26,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-04-27,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-04-28,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-04-29,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-04-30,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-05-01,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-05-02,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-05-03,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-05-04,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-05-05,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-05-06,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-05-07,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-05-08,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-05-09,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-05-10,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-05-11,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-05-12,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-05-13,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-05-14,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-05-15,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-05-16,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-05-17,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-05-18,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-05-19,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-05-20,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
22,2015-05-21,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667,Acoustic
23,2015-02-17,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-02-18,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-02-19,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-02-20,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-02-21,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-02-22,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-02-23,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-02-24,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-02-25,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-02-26,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-02-27,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-02-28,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-01,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-02,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-03,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-04,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-05,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-06,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-07,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-08,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-09,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-10,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-11,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-12,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-13,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-14,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-15,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-16,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-17,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-18,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-19,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-20,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-21,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-22,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-23,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-24,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-25,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-26,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-27,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-28,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-29,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-30,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-03-31,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-01,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-02,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-03,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-04,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-05,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-06,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-07,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-08,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-09,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-10,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-11,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-12,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-13,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-14,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-15,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-16,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-17,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-18,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-19,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-20,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-21,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-22,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-23,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-24,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-25,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-26,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-27,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-28,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-29,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-04-30,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-05-01,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-05-02,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-05-03,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-05-04,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-05-05,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-05-06,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-05-07,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-05-08,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-05-09,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-05-10,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-05-11,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-05-12,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-05-13,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-05-14,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-05-15,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-05-16,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-05-17,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-05-18,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-05-19,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-05-20,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
23,2015-05-21,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314,Acoustic
24,2015-02-17,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-02-18,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-02-19,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-02-20,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-02-21,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-02-22,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-02-23,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-02-24,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-02-25,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-02-26,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-02-27,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-02-28,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-01,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-02,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-03,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-04,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-05,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-06,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-07,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-08,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-09,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-10,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-11,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-12,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-13,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-14,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-15,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-16,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-17,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-18,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-19,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-20,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-21,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-22,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-23,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-24,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-25,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-26,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-27,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-28,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-29,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-30,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-03-31,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-01,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-02,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-03,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-04,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-05,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-06,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-07,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-08,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-09,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-10,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-11,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-12,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-13,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-14,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-15,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-16,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-17,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-18,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-19,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-20,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-21,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-22,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-23,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-24,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-25,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-26,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-27,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-28,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-29,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-04-30,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-05-01,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-05-02,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-05-03,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-05-04,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-05-05,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-05-06,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-05-07,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-05-08,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-05-09,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-05-10,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-05-11,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-05-12,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-05-13,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-05-14,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-05-15,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-05-16,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-05-17,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-05-18,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-05-19,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-05-20,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
24,2015-05-21,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374,Acoustic
